Date,Fiscal_Year,Province_No,Province,District,Police_Station,Crime_Category,Victim_Demographic,Cases_Reported,Status,Year
7/1/2022,2021/22,6,Karnali,Dailekh,Narayan PS,Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Dolpa,WCSC Dunai,Rape,Girl-Child,2,Filed,2022
7/1/2022,2021/22,6,Karnali,Humla,Humla PS,Rape,Woman,0,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Jumla,WCSC Khalanga Jumla,Rape,Woman,1,Filed,2022
7/1/2022,2021/22,6,Karnali,Kalikot,WCSC Manma,Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,6,Karnali,Mugu,WCSC Gamgadhi,Rape,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Western Rukum,Musikot PS,Rape,Woman,1,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Rape,Girl-Child,2,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Rape,Woman,1,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajhang,Bajhang PS,Rape,Girl-Child,3,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajura,Bajura PS,Rape,Girl-Child,3,Filed,2022
7/1/2022,2021/22,7,Sudurpashchim,Baitadi,Dasharathchand PS,Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Darchula,Mahakali PS,Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Achham,WCSC Sanphebagar,Rape,Woman,2,Filed,2022
7/1/2022,2021/22,1,Koshi,Morang,WCSC Biratnagar,Attempt to Rape,Girl-Child,1,Filed,2022
7/1/2022,2021/22,1,Koshi,Sunsari,Itahari PS,Attempt to Rape,Girl-Child,0,Filed,2022
7/1/2022,2021/22,1,Koshi,Jhapa,WCSC Birtamod,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,1,Koshi,Dhankuta,WCSC Dhankuta,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Taplejung,Phungling PS,Attempt to Rape,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Sankhuwasabha,WCSC Khandbari,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,1,Koshi,Terhathum,WCSC Myanglung,Attempt to Rape,Woman,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Ilam,WCSC Ilam,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Bhojpur,WCSC Bhojpur,Attempt to Rape,Woman,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Attempt to Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,1,Koshi,Khotang,WCSC Diktel,Attempt to Rape,Girl-Child,1,Filed,2022
7/1/2022,2021/22,1,Koshi,Udayapur,WCSC Gaighat,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Panchthar,WCSC Phidim,Attempt to Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,2,Madhesh,Saptari,Kanchanrup PS,Attempt to Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,2,Madhesh,Dhanusha,Janakpur PS,Attempt to Rape,Girl-Child,2,Under Investigation,2022
7/1/2022,2021/22,2,Madhesh,Mahottari,WCSC Gaur,Attempt to Rape,Girl-Child,1,Filed,2022
7/1/2022,2021/22,2,Madhesh,Sarlahi,WCSC Malangwa,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,2,Madhesh,Bara,Kalaiya PS,Attempt to Rape,Woman,0,Decided,2022
7/1/2022,2021/22,2,Madhesh,Parsa,Parsa Sadar PS,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Kathmandu,Koteshwor PS,Attempt to Rape,Woman,0,Filed,2022
7/1/2022,2021/22,3,Bagmati,Lalitpur,Godawari PS,Attempt to Rape,Woman,2,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Sindhulpalchok,Bahrabise PS,Attempt to Rape,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Rasuwa,WCSC Rasuwa,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Nuwakot,WCSC Bidur,Attempt to Rape,Boy-Child,2,Decided,2022
7/1/2022,2021/22,3,Bagmati,Chitwan,Bharatpur PS,Attempt to Rape,Woman,2,Filed,2022
7/1/2022,2021/22,3,Bagmati,Dhading,WCSC Nilkantha,Attempt to Rape,Woman,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Sindhuli,Kamalamai PS,Attempt to Rape,Boy-Child,1,Filed,2022
7/1/2022,2021/22,3,Bagmati,Ramechhap,Manthali PS,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Dolakha,WCSC Dolakha,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,4,Gandaki,Syangja,WCSC Syangja,Attempt to Rape,Woman,2,Decided,2022
7/1/2022,2021/22,4,Gandaki,Lamjung,WCSC Besisahar,Attempt to Rape,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,4,Gandaki,Gorkha,Gorkha Sadar PS,Attempt to Rape,Girl-Child,1,Filed,2022
7/1/2022,2021/22,4,Gandaki,Manang,WCSC Chame,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,4,Gandaki,Myagdi,Myagdi PS,Attempt to Rape,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Baglung,Baglung Sadar PS,Attempt to Rape,Girl-Child,2,Decided,2022
7/1/2022,2021/22,4,Gandaki,Nawalpur,WCSC Kawasoti,Attempt to Rape,Woman,2,Decided,2022
7/1/2022,2021/22,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Attempt to Rape,Woman,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Attempt to Rape,Girl-Child,3,Under Investigation,2022
7/1/2022,2021/22,5,Lumbini,Gulmi,WCSC Tamghas,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Dang,WCSC Ghorahi,Attempt to Rape,Woman,0,Decided,2022
7/1/2022,2021/22,5,Lumbini,Banke,WCSC Nepalgunj,Attempt to Rape,Woman,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Bardiya,WCSC Gulariya,Attempt to Rape,Girl-Child,2,Filed,2022
7/1/2022,2021/22,5,Lumbini,Rolpa,Rolpa Sadar PS,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Dailekh,Narayan PS,Attempt to Rape,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Dolpa,Dolpa PS,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Jumla,WCSC Khalanga Jumla,Attempt to Rape,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Mugu,WCSC Gamgadhi,Attempt to Rape,Woman,1,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Salyan,Bangad Kupinde PS,Attempt to Rape,Girl-Child,1,Filed,2022
7/1/2022,2021/22,6,Karnali,Jajarkot,WCSC Khalanga Jajarkot,Attempt to Rape,Boy-Child,1,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Kailali,Tikapur PS,Attempt to Rape,Girl-Child,1,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Attempt to Rape,Woman,2,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajhang,Bajhang PS,Attempt to Rape,Woman,1,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajura,Bajura PS,Attempt to Rape,Woman,1,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Darchula,WCSC Darchula,Attempt to Rape,Woman,1,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Achham,WCSC Sanphebagar,Attempt to Rape,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Morang,WCSC Biratnagar,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Sunsari,Itahari PS,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Jhapa,WCSC Birtamod,Child Sexual Abuse,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Dhankuta,Dhankuta Sadar PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Taplejung,Phungling PS,Child Sexual Abuse,Boy-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Sankhuwasabha,Chainpur PS,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,1,Koshi,Terhathum,Terhathum PS,Child Sexual Abuse,Boy-Child,1,Decided,2022
7/1/2022,2021/22,1,Koshi,Bhojpur,WCSC Bhojpur,Child Sexual Abuse,Boy-Child,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Solukhumbu,WCSC Salleri,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Khotang,WCSC Diktel,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Udayapur,WCSC Gaighat,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Panchthar,Panchthar PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,2,Madhesh,Saptari,Saptari PS,Child Sexual Abuse,Girl-Child,2,Decided,2022
7/1/2022,2021/22,2,Madhesh,Dhanusha,Janakpur PS,Child Sexual Abuse,Girl-Child,2,Decided,2022
7/1/2022,2021/22,2,Madhesh,Mahottari,Jaleshwar PS,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,2,Madhesh,Bara,WCSC Birgunj,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,2,Madhesh,Parsa,Parsa Sadar PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Kathmandu,Maharajgunj PS,Child Sexual Abuse,Boy-Child,2,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Bhaktapur,Suryabinayak PS,Child Sexual Abuse,Boy-Child,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Sindhulpalchok,Bahrabise PS,Child Sexual Abuse,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Kavre,WCSC Dhulikhel,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Rasuwa,Dhunche PS,Child Sexual Abuse,Girl-Child,1,Filed,2022
7/1/2022,2021/22,3,Bagmati,Chitwan,Bharatpur PS,Child Sexual Abuse,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Makwanpur,WCSC Hetauda,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Dhading,WCSC Nilkantha,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Sindhuli,WCSC Sindhuli,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Ramechhap,Manthali PS,Child Sexual Abuse,Boy-Child,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Dolakha,Bhimeshwor PS,Child Sexual Abuse,Girl-Child,1,Filed,2022
7/1/2022,2021/22,4,Gandaki,Kaski,Lekhnath PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Syangja,Waling PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Tanahu,WCSC Damauli,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Lamjung,Lamjung PS,Child Sexual Abuse,Boy-Child,2,Decided,2022
7/1/2022,2021/22,4,Gandaki,Mustang,WCSC Jomsom,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Myagdi,Myagdi PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,4,Gandaki,Baglung,Baglung Sadar PS,Child Sexual Abuse,Girl-Child,1,Filed,2022
7/1/2022,2021/22,4,Gandaki,Parbat,Parbat PS,Child Sexual Abuse,Boy-Child,0,Filed,2022
7/1/2022,2021/22,4,Gandaki,Nawalpur,WCSC Kawasoti,Child Sexual Abuse,Boy-Child,0,Decided,2022
7/1/2022,2021/22,5,Lumbini,Rupandehi,Sainamaina PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Child Sexual Abuse,Boy-Child,1,Filed,2022
7/1/2022,2021/22,5,Lumbini,Palpa,WCSC Tansen,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,5,Lumbini,Nawalparasi (E),WCSC Parasi,Child Sexual Abuse,Boy-Child,2,Decided,2022
7/1/2022,2021/22,5,Lumbini,Gulmi,Gulmi Sadar PS,Child Sexual Abuse,Girl-Child,0,Filed,2022
7/1/2022,2021/22,5,Lumbini,Dang,Tulsipur PS,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Bardiya,WCSC Gulariya,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,5,Lumbini,Eastern Rukum,Putha Uttarganga PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,5,Lumbini,Pyuthan,WCSC Pyuthan,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Surkhet,Birendranagar PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,6,Karnali,Dolpa,Dolpa PS,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Kalikot,Kalikot PS,Child Sexual Abuse,Girl-Child,1,Decided,2022
7/1/2022,2021/22,6,Karnali,Mugu,Mugu PS,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,6,Karnali,Salyan,WCSC Salyan,Child Sexual Abuse,Girl-Child,0,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Western Rukum,WCSC Musikot,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,6,Karnali,Jajarkot,Jajarkot PS,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Kailali,Tikapur PS,Child Sexual Abuse,Girl-Child,3,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Child Sexual Abuse,Boy-Child,0,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Child Sexual Abuse,Boy-Child,0,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Child Sexual Abuse,Girl-Child,1,Filed,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajura,Bajura PS,Child Sexual Abuse,Girl-Child,1,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Baitadi,Dasharathchand PS,Child Sexual Abuse,Boy-Child,1,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Achham,WCSC Sanphebagar,Child Sexual Abuse,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Morang,WCSC Biratnagar,Domestic Violence,Woman,9,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Sunsari,Dharan PS,Domestic Violence,Woman,20,Decided,2022
7/1/2022,2021/22,1,Koshi,Jhapa,WCSC Birtamod,Domestic Violence,Woman,15,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Dhankuta,WCSC Dhankuta,Domestic Violence,Woman,7,Decided,2022
7/1/2022,2021/22,1,Koshi,Taplejung,Phungling PS,Domestic Violence,Woman,8,Decided,2022
7/1/2022,2021/22,1,Koshi,Sankhuwasabha,WCSC Khandbari,Domestic Violence,Woman,12,Decided,2022
7/1/2022,2021/22,1,Koshi,Terhathum,WCSC Myanglung,Domestic Violence,Woman,11,Decided,2022
7/1/2022,2021/22,1,Koshi,Ilam,Mai Valley PS,Domestic Violence,Woman,11,Decided,2022
7/1/2022,2021/22,1,Koshi,Bhojpur,WCSC Bhojpur,Domestic Violence,Woman,10,Decided,2022
7/1/2022,2021/22,1,Koshi,Solukhumbu,WCSC Salleri,Domestic Violence,Woman,11,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Okhaldhunga,Siddhicharan PS,Domestic Violence,Woman,11,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Khotang,Khotang PS,Domestic Violence,Woman,7,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Udayapur,WCSC Gaighat,Domestic Violence,Woman,11,Decided,2022
7/1/2022,2021/22,1,Koshi,Panchthar,WCSC Phidim,Domestic Violence,Woman,5,Decided,2022
7/1/2022,2021/22,2,Madhesh,Siraha,WCSC Siraha,Domestic Violence,Girl-Child,45,Decided,2022
7/1/2022,2021/22,2,Madhesh,Saptari,Kanchanrup PS,Domestic Violence,Woman,52,Under Investigation,2022
7/1/2022,2021/22,2,Madhesh,Dhanusha,Janakpur PS,Domestic Violence,Woman,47,Decided,2022
7/1/2022,2021/22,2,Madhesh,Mahottari,Jaleshwar PS,Domestic Violence,Woman,52,Decided,2022
7/1/2022,2021/22,2,Madhesh,Sarlahi,Haripurwa PS,Domestic Violence,Woman,49,Decided,2022
7/1/2022,2021/22,2,Madhesh,Bara,Kalaiya PS,Domestic Violence,Woman,56,Decided,2022
7/1/2022,2021/22,2,Madhesh,Parsa,Pokhariya PS,Domestic Violence,Woman,86,Filed,2022
7/1/2022,2021/22,2,Madhesh,Rautahat,Rautahat PS,Domestic Violence,Woman,43,Filed,2022
7/1/2022,2021/22,3,Bagmati,Kathmandu,WCSC Thamel,Domestic Violence,Woman,84,Filed,2022
7/1/2022,2021/22,3,Bagmati,Lalitpur,Lalitpur Metropolitan PS,Domestic Violence,Woman,42,Decided,2022
7/1/2022,2021/22,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Domestic Violence,Woman,34,Decided,2022
7/1/2022,2021/22,3,Bagmati,Sindhulpalchok,Bahrabise PS,Domestic Violence,Woman,22,Decided,2022
7/1/2022,2021/22,3,Bagmati,Kavre,Banepa PS,Domestic Violence,Woman,20,Filed,2022
7/1/2022,2021/22,3,Bagmati,Rasuwa,WCSC Rasuwa,Domestic Violence,Woman,12,Decided,2022
7/1/2022,2021/22,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Domestic Violence,Girl-Child,18,Decided,2022
7/1/2022,2021/22,3,Bagmati,Chitwan,WCSC Bharatpur,Domestic Violence,Woman,28,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Makwanpur,Thaha PS,Domestic Violence,Woman,15,Filed,2022
7/1/2022,2021/22,3,Bagmati,Dhading,Dhading PS,Domestic Violence,Woman,18,Decided,2022
7/1/2022,2021/22,3,Bagmati,Sindhuli,WCSC Sindhuli,Domestic Violence,Woman,25,Filed,2022
7/1/2022,2021/22,3,Bagmati,Ramechhap,WCSC Ramechhap,Domestic Violence,Woman,30,Decided,2022
7/1/2022,2021/22,3,Bagmati,Dolakha,Bhimeshwor PS,Domestic Violence,Woman,27,Filed,2022
7/1/2022,2021/22,4,Gandaki,Kaski,Pokhara PS,Domestic Violence,Woman,7,Decided,2022
7/1/2022,2021/22,4,Gandaki,Syangja,WCSC Syangja,Domestic Violence,Woman,9,Decided,2022
7/1/2022,2021/22,4,Gandaki,Tanahu,Byas PS,Domestic Violence,Woman,5,Decided,2022
7/1/2022,2021/22,4,Gandaki,Lamjung,Lamjung PS,Domestic Violence,Woman,7,Decided,2022
7/1/2022,2021/22,4,Gandaki,Gorkha,WCSC Gorkha,Domestic Violence,Woman,11,Decided,2022
7/1/2022,2021/22,4,Gandaki,Manang,Manang PS,Domestic Violence,Woman,6,Decided,2022
7/1/2022,2021/22,4,Gandaki,Mustang,WCSC Jomsom,Domestic Violence,Woman,8,Decided,2022
7/1/2022,2021/22,4,Gandaki,Myagdi,WCSC Baglung,Domestic Violence,Woman,4,Decided,2022
7/1/2022,2021/22,4,Gandaki,Baglung,WCSC Baglung,Domestic Violence,Woman,8,Filed,2022
7/1/2022,2021/22,4,Gandaki,Parbat,WCSC Kushma,Domestic Violence,Woman,7,Under Investigation,2022
7/1/2022,2021/22,4,Gandaki,Nawalpur,WCSC Kawasoti,Domestic Violence,Woman,11,Filed,2022
7/1/2022,2021/22,5,Lumbini,Rupandehi,WCSC Bhairahawa,Domestic Violence,Woman,34,Decided,2022
7/1/2022,2021/22,5,Lumbini,Kapilvastu,WCSC Taulihawa,Domestic Violence,Woman,16,Decided,2022
7/1/2022,2021/22,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Domestic Violence,Woman,19,Decided,2022
7/1/2022,2021/22,5,Lumbini,Palpa,WCSC Tansen,Domestic Violence,Woman,24,Filed,2022
7/1/2022,2021/22,5,Lumbini,Nawalparasi (E),WCSC Parasi,Domestic Violence,Woman,17,Decided,2022
7/1/2022,2021/22,5,Lumbini,Gulmi,WCSC Tamghas,Domestic Violence,Woman,13,Filed,2022
7/1/2022,2021/22,5,Lumbini,Dang,Dang PS,Domestic Violence,Woman,18,Under Investigation,2022
7/1/2022,2021/22,5,Lumbini,Banke,WCSC Nepalgunj,Domestic Violence,Woman,27,Decided,2022
7/1/2022,2021/22,5,Lumbini,Bardiya,WCSC Gulariya,Domestic Violence,Girl-Child,27,Decided,2022
7/1/2022,2021/22,5,Lumbini,Rolpa,WCSC Rolpa,Domestic Violence,Woman,27,Decided,2022
7/1/2022,2021/22,5,Lumbini,Eastern Rukum,WCSC Rukum,Domestic Violence,Woman,20,Under Investigation,2022
7/1/2022,2021/22,5,Lumbini,Pyuthan,WCSC Pyuthan,Domestic Violence,Woman,24,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Surkhet,WCSC Surkhet,Domestic Violence,Woman,10,Decided,2022
7/1/2022,2021/22,6,Karnali,Dailekh,Narayan PS,Domestic Violence,Woman,14,Under Investigation,2022
7/1/2022,2021/22,6,Karnali,Dolpa,Dolpa PS,Domestic Violence,Woman,16,Decided,2022
7/1/2022,2021/22,6,Karnali,Humla,WCSC Simikot,Domestic Violence,Woman,3,Decided,2022
7/1/2022,2021/22,6,Karnali,Jumla,Jumla PS,Domestic Violence,Woman,18,Decided,2022
7/1/2022,2021/22,6,Karnali,Kalikot,WCSC Manma,Domestic Violence,Woman,5,Filed,2022
7/1/2022,2021/22,6,Karnali,Mugu,Mugu PS,Domestic Violence,Woman,13,Decided,2022
7/1/2022,2021/22,6,Karnali,Salyan,Bangad Kupinde PS,Domestic Violence,Woman,13,Decided,2022
7/1/2022,2021/22,6,Karnali,Western Rukum,Musikot PS,Domestic Violence,Woman,7,Decided,2022
7/1/2022,2021/22,6,Karnali,Jajarkot,Jajarkot PS,Domestic Violence,Woman,7,Under Investigation,2022
7/1/2022,2021/22,7,Sudurpashchim,Kailali,Seti PS,Domestic Violence,Woman,23,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Domestic Violence,Woman,15,Filed,2022
7/1/2022,2021/22,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Domestic Violence,Woman,10,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Domestic Violence,Woman,14,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Bajura,Bajura PS,Domestic Violence,Woman,18,Filed,2022
7/1/2022,2021/22,7,Sudurpashchim,Baitadi,Dasharathchand PS,Domestic Violence,Woman,9,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Darchula,WCSC Darchula,Domestic Violence,Woman,15,Decided,2022
7/1/2022,2021/22,7,Sudurpashchim,Achham,Mangalsen PS,Domestic Violence,Woman,10,Decided,2022
7/1/2022,2021/22,1,Koshi,Morang,Rangeli Police Post,Human Trafficking,Girl-Child,1,Filed,2022
7/1/2022,2021/22,1,Koshi,Sunsari,Itahari PS,Human Trafficking,Boy-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Jhapa,WCSC Birtamod,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Dhankuta,WCSC Dhankuta,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Sankhuwasabha,WCSC Khandbari,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Terhathum,Terhathum PS,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Ilam,WCSC Ilam,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Bhojpur,Bhojpur Sadar PS,Human Trafficking,Boy-Child,0,Under Investigation,2022
7/1/2022,2021/22,1,Koshi,Solukhumbu,Solukhumbu PS,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Khotang,Khotang PS,Human Trafficking,Boy-Child,0,Decided,2022
7/1/2022,2021/22,1,Koshi,Panchthar,WCSC Phidim,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,2,Madhesh,Siraha,Golbazar PS,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,2,Madhesh,Sarlahi,Haripurwa PS,Human Trafficking,Woman,1,Decided,2022
7/1/2022,2021/22,2,Madhesh,Rautahat,Rautahat PS,Human Trafficking,Girl-Child,0,Filed,2022
7/1/2022,2021/22,3,Bagmati,Kathmandu,Gongabu PS,Human Trafficking,Girl-Child,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Lalitpur,Godawari PS,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Sindhulpalchok,Bahrabise PS,Human Trafficking,Woman,1,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Kavre,Banepa PS,Human Trafficking,Girl-Child,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Rasuwa,Dhunche PS,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Human Trafficking,Woman,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Makwanpur,Hetauda PS,Human Trafficking,Woman,0,Under Investigation,2022
7/1/2022,2021/22,3,Bagmati,Dhading,Dhading PS,Human Trafficking,Woman,1,Decided,2022
7/1/2022,2021/22,3,Bagmati,Sindhuli,WCSC Sindhuli,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Ramechhap,Manthali PS,Human Trafficking,Woman,0,Decided,2022
7/1/2022,2021/22,3,Bagmati,Dolakha,WCSC Dolakha,Human Trafficking,Woman,0,Under Investigation,2022
